code	root	parents	filename	title
klv	anes	male	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
uli	anes	truk	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
cam	anes	ccnn	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
cal	anes	truk	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tnl	anes	kefe	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tnn	anes	kefe	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
klx	anes	bwai	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
wlr	anes	wsan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tnk	anes	kefe	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
erk	anes	cvan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kyk	anes	nman	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lra	anes	land	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kyi	anes	clba	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
wls	anes	euni	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ruu	anes	upki	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kyn	anes	taga	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kxi	anes	murt	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kyb	anes	kalg	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
spr	anes	sapa	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sps	anes	sapt	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tay	anes	atay	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
xmw	anes	malg	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kyd	anes	aruu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bjx	anes	kalg	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sly	anes	maks	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
atp	anes	ibic	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mqx	anes	mamu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kys	anes	kaya	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
spb	anes	sole	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tao	anes	yami	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tah	anes	tahi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
spe	anes	manm	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
spg	anes	kaja	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ttp	anes	pamo	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
hob	anes	moun	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
dww	anes	kaka	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
oyy	anes	suau	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
hoa	anes	wnge	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
wlo	anes	qcgj	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
eni	anes	lmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ssz	anes	pasi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
eno	anes	engg	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
hov	anes	mspu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
far	anes	nmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
hot	anes	hote	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
xnb	anes	tsou	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mpo	anes	pasi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
meo	anes	lmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sij	anes	numb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sih	anes	ztir	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ttw	anes	mken	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bdr	anes	bcoa	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bkd	anes	nmas	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bke	anes	lmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
npn	anes	wmnu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
snb	anes	ibnc	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
snc	anes	sink	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bkb	anes	bont	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kxd	anes	lmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
snl	anes	fubt	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
aol	anes	flle	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
aok	anes	wail	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bki	anes	baki	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
snv	anes	kela	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bku	anes	buht	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bzg	anes	vzdt	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
npy	anes	eovz	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sns	anes	male	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
laz	anes	busu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bks	anes	gubt	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mah	anes	mars	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mak	anes	maks	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
law	anes	xwak	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bkx	anes	wnti	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
aoz	anes	wnti	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bkz	anes	wqui	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tld	anes	ckmw	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ste	anes	kaye	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
yrs	anes	sarm	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
cjm	anes	chac	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kzb	anes	sole	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sso	anes	siau	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mjk	anes	nnbl	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
urn	anes	nbom	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lht	anes	evan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ssg	anes	wadi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lmj	anes	flle	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ghn	anes	wnge	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
aty	anes	anei	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
vmo	anes	para	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ttx	anes	snbi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
zeg	anes	mume	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kbm	anes	kaiw	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
vmg	anes	mour	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
wuy	anes	rajp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lrv	anes	malc	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
itb	anes	itng	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ttv	anes	emas	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ttu	anes	mour	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tti	anes	jayb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
uvl	anes	menn	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sge	anes	moda	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ity	anes	isna	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
itv	anes	ibic	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
itt	anes	itng	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ttg	anes	clbb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kbw	anes	karr	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kbt	anes	gaba	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sdd	anes	lmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
dyg	anes	ibic	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
osi	anes	java	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sib	anes	sebb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tsg	anes	butt	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ahe	anes	land	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
isd	anes	isna	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
byq	anes	xuls	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mbd	anes	ecma	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
imr	anes	swba	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sdi	anes	lmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
wrp	anes	waro	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
fij	anes	efij	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
clu	anes	kina	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
byd	anes	land	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ssb	anes	issa	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tsr	anes	wsan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
fil	anes	taga	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bya	anes	palw	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
dad	anes	snbl	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
duo	anes	ndum	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ulm	anes	puls	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mxz	anes	msba	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ceb	anes	cebu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tjg	anes	mahk	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
dac	anes	mume	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
txm	anes	xwak	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
nrm	anes	clbb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mxr	anes	murk	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ppn	anes	papa	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
daw	anes	dava	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
nmb	anes	malc	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lzl	anes	malc	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kkk	anes	csis	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mst	anes	mndy	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kkg	anes	kalg	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mxe	anes	futu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ifu	anes	ifug	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kzf	anes	kail	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
nfa	anes	enli	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
dpp	anes	edus	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ktq	anes	unmp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ify	anes	kall	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kkx	anes	nweb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
iff	anes	nrxi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kpd	anes	aruu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ifa	anes	ifug	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ifb	anes	ifug	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kpg	anes	ellc	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sjb	anes	rejs	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ifk	anes	ifug	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mdh	anes	magi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
puc	anes	rejs	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ppu	anes	paiw	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
oum	anes	mago	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
syb	anes	esub	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
szd	anes	mela	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
gfk	anes	patp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sne	anes	land	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bkn	anes	kaja	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bdx	anes	seko	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mdr	anes	mana	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
atd	anes	attg	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
slg	anes	murt	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
hla	anes	hali	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mzq	anes	uezm	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
goo	anes	efij	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kmk	anes	kalg	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
blx	anes	samb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
blz	anes	esba	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
smw	anes	bals	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
wgo	anes	rajp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
blq	anes	seis	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
blp	anes	csis	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
goc	anes	mume	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
smo	anes	smon	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
aji	anes	wail	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
wgw	anes	suau	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bln	anes	vira	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
smk	anes	samb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
max	anes	lmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
reb	anes	bisu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bld	anes	goro	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
blg	anes	ibnc	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
xmz	anes	wqui	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
goq	anes	unmp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
gop	anes	yere	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
gor	anes	goro	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sbr	anes	ting	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lmy	anes	bisu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pun	anes	pesi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sko	anes	seko	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
orz	anes	jayb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mmx	anes	madk	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bwv	anes	mken	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pud	anes	mspu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mmt	anes	brri	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mmw	anes	futu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kjc	anes	maks	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lmt	anes	lmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lmu	anes	laml	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lmv	anes	efij	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
laa	anes	esub	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sbb	anes	wnge	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bwa	anes	hmwa	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mmo	anes	mume	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mmn	anes	mama	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lml	anes	evan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bwf	anes	dobd	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sbe	anes	suau	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mme	anes	male	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mmg	anes	evan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
puw	anes	truk	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kzj	anes	cdus	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lmf	anes	flle	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lmg	anes	bibl	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mvp	anes	mase	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
skn	anes	kali	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mvr	anes	cwya	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mvt	anes	male	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tzn	anes	wetr	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ltu	anes	sapa	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mvx	anes	biak	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
atl	anes	naga	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
atm	anes	surg	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
put	anes	kela	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
atk	anes	pcbi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mva	anes	manm	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
att	anes	ibic	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mvd	anes	enli	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ism	anes	sarm	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
atq	anes	puls	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lti	anes	luan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
trv	anes	atay	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
atz	anes	arta	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pel	anes	para	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mvn	anes	taup	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mvo	anes	enge	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pmt	anes	tahi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
oni	anes	nbom	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bkr	anes	sweb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bna	anes	tubo	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
nho	anes	ellc	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lhn	anes	kaja	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pgk	anes	male	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
wab	anes	astr	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mel	anes	mela	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
huw	anes	unmp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
onu	anes	male	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tox	anes	truk	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
toy	anes	kail	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
iai	anes	loyi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
umi	anes	kaja	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
los	anes	mokl	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
koa	anes	patp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
msm	anes	ecma	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kod	anes	bisu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
heg	anes	helo	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ton	anes	tngi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tom	anes	zzvk	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kos	anes	kusa	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
low	anes	upki	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
hud	anes	kaye	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
hul	anes	sink	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bty	anes	bobt	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pns	anes	mndw	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
huk	anes	hulu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pni	anes	mspu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pnh	anes	tahi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ogn	anes	lmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pnm	anes	kaja	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
huq	anes	ncha	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ncn	anes	seis	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
udj	anes	aruu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pnc	anes	puls	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ncc	anes	emas	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
cyo	anes	kuya	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ncf	anes	taba	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ckv	anes	xuls	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bek	anes	eara	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
wat	anes	aree	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
stb	anes	esub	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
wet	anes	wetr	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
stn	anes	scri	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kjk	anes	maks	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
aai	anes	aree	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
beg	anes	clba	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bed	anes	bomb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ktm	anes	emas	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
aaw	anes	warw	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
stw	anes	truk	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mjm	anes	manm	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mgm	anes	enti	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
dtr	anes	edus	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bep	anes	elma	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bei	anes	land	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kje	anes	kisa	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lbq	anes	wamp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ane	anes	xxar	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bhk	anes	buda	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kne	anes	kank	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lbu	anes	labu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lbw	anes	ilpz	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lbv	anes	madk	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lbx	anes	neba	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bhc	anes	rajp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pmc	anes	buru	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pri	anes	ccnn	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
prh	anes	pcbi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tgb	anes	edus	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
